entry_name,platform1,platform2,jaccard_similarity,file_count1,file_count2,intersection,union
python3-pytest-asyncio,arch,ubuntu_noble,0.0,13,11,0,24
python3-pytest-asyncio,debian_bookworm,fedora_42,0.0,12,17,0,29
python3-pytest-asyncio,debian_bookworm,fedora_43,0.0,12,17,0,29
python3-pytest-asyncio,debian_bookworm,opensuse_15.2,0.0,12,14,0,26
python3-pytest-asyncio,debian_bookworm,rhel_8,0.0,12,15,0,27
python3-pytest-asyncio,debian_bookworm,rhel_9,0.0,12,17,0,29
python3-pytest-asyncio,fedora_42,opensuse_15.2,0.0,17,14,0,31
python3-pytest-asyncio,fedora_42,ubuntu_focal,0.0,17,9,0,26
python3-pytest-asyncio,fedora_42,ubuntu_jammy,0.0,17,11,0,28
python3-pytest-asyncio,fedora_42,ubuntu_noble,0.0,17,11,0,28
python3-pytest-asyncio,fedora_43,opensuse_15.2,0.0,17,14,0,31
python3-pytest-asyncio,fedora_43,ubuntu_focal,0.0,17,9,0,26
python3-pytest-asyncio,fedora_43,ubuntu_jammy,0.0,17,11,0,28
python3-pytest-asyncio,fedora_43,ubuntu_noble,0.0,17,11,0,28
python3-pytest-asyncio,opensuse_15.2,rhel_9,0.0,14,17,0,31
python3-pytest-asyncio,opensuse_15.2,ubuntu_focal,0.0,14,9,0,23
python3-pytest-asyncio,opensuse_15.2,ubuntu_jammy,0.0,14,11,0,25
python3-pytest-asyncio,opensuse_15.2,ubuntu_noble,0.0,14,11,0,25
python3-pytest-asyncio,rhel_8,ubuntu_focal,0.0,15,9,0,24
python3-pytest-asyncio,rhel_8,ubuntu_jammy,0.0,15,11,0,26
python3-pytest-asyncio,rhel_8,ubuntu_noble,0.0,15,11,0,26
python3-pytest-asyncio,rhel_9,ubuntu_focal,0.0,17,9,0,26
python3-pytest-asyncio,rhel_9,ubuntu_jammy,0.0,17,11,0,28
python3-pytest-asyncio,rhel_9,ubuntu_noble,0.0,17,11,0,28
python3-pytest-benchmark,debian_bookworm,fedora_42,0.0,29,68,0,97
python3-pytest-benchmark,debian_bookworm,fedora_43,0.0,29,67,0,96
python3-pytest-benchmark,debian_bookworm,opensuse_15.2,0.0,29,74,0,103
python3-pytest-benchmark,debian_bookworm,rhel_8,0.0,29,71,0,100
python3-pytest-benchmark,debian_bookworm,rhel_9,0.0,29,71,0,100
python3-pytest-benchmark,fedora_42,ubuntu_focal,0.0,68,28,0,96
python3-pytest-benchmark,fedora_42,ubuntu_jammy,0.0,68,28,0,96
python3-pytest-benchmark,fedora_42,ubuntu_noble,0.0,68,26,0,94
python3-pytest-benchmark,fedora_43,ubuntu_focal,0.0,67,28,0,95
python3-pytest-benchmark,fedora_43,ubuntu_jammy,0.0,67,28,0,95
python3-pytest-benchmark,fedora_43,ubuntu_noble,0.0,67,26,0,93
python3-pytest-benchmark,opensuse_15.2,ubuntu_focal,0.0,74,28,0,102
python3-pytest-benchmark,opensuse_15.2,ubuntu_jammy,0.0,74,28,0,102
python3-pytest-benchmark,opensuse_15.2,ubuntu_noble,0.0,74,26,0,100
python3-pytest-benchmark,rhel_8,ubuntu_focal,0.0,71,28,0,99
python3-pytest-benchmark,rhel_8,ubuntu_jammy,0.0,71,28,0,99
python3-pytest-benchmark,rhel_8,ubuntu_noble,0.0,71,26,0,97
python3-pytest-benchmark,rhel_9,ubuntu_focal,0.0,71,28,0,99
python3-pytest-benchmark,rhel_9,ubuntu_jammy,0.0,71,28,0,99
python3-pytest-benchmark,rhel_9,ubuntu_noble,0.0,71,26,0,97
python3-pytest-cov,alpine_edge,debian_bookworm,0.0,13,16,0,29
python3-pytest-cov,alpine_edge,fedora_42,0.0,13,28,0,41
python3-pytest-cov,alpine_edge,rhel_8,0.0,13,28,0,41
python3-pytest-cov,alpine_edge,rhel_9,0.0,13,28,0,41
python3-pytest-cov,alpine_edge,ubuntu_focal,0.0,13,15,0,28
python3-pytest-cov,alpine_edge,ubuntu_jammy,0.0,13,15,0,28
python3-pytest-cov,alpine_edge,ubuntu_noble,0.0,13,15,0,28
python3-pytest-cov,arch,debian_bookworm,0.0,24,16,0,40
python3-pytest-cov,arch,fedora_42,0.0,24,28,0,52
python3-pytest-cov,arch,rhel_8,0.0,24,28,0,52
python3-pytest-cov,arch,rhel_9,0.0,24,28,0,52
python3-pytest-cov,arch,ubuntu_focal,0.0,24,15,0,39
python3-pytest-cov,arch,ubuntu_jammy,0.0,24,15,0,39
python3-pytest-cov,arch,ubuntu_noble,0.0,24,15,0,39
python3-pytest-cov,debian_bookworm,fedora_42,0.0,16,28,0,44
python3-pytest-cov,debian_bookworm,fedora_43,0.0,16,28,0,44
python3-pytest-cov,debian_bookworm,rhel_8,0.0,16,28,0,44
python3-pytest-cov,debian_bookworm,rhel_9,0.0,16,28,0,44
python3-pytest-cov,fedora_42,ubuntu_focal,0.0,28,15,0,43
python3-pytest-cov,fedora_42,ubuntu_jammy,0.0,28,15,0,43
python3-pytest-cov,fedora_42,ubuntu_noble,0.0,28,15,0,43
python3-pytest-cov,fedora_43,ubuntu_focal,0.0,28,15,0,43
python3-pytest-cov,fedora_43,ubuntu_jammy,0.0,28,15,0,43
python3-pytest-cov,fedora_43,ubuntu_noble,0.0,28,15,0,43
python3-pytest-cov,rhel_8,ubuntu_focal,0.0,28,15,0,43
python3-pytest-cov,rhel_8,ubuntu_jammy,0.0,28,15,0,43
python3-pytest-cov,rhel_8,ubuntu_noble,0.0,28,15,0,43
python3-pytest-cov,rhel_9,ubuntu_focal,0.0,28,15,0,43
python3-pytest-cov,rhel_9,ubuntu_jammy,0.0,28,15,0,43
python3-pytest-cov,rhel_9,ubuntu_noble,0.0,28,15,0,43
python3-pytest-mock,alpine_edge,debian_bookworm,0.0,11,15,0,26
python3-pytest-mock,alpine_edge,fedora_42,0.0,11,22,0,33
python3-pytest-mock,alpine_edge,opensuse_15.2,0.0,11,17,0,28
python3-pytest-mock,alpine_edge,rhel_8,0.0,11,14,0,25
python3-pytest-mock,alpine_edge,rhel_9,0.0,11,22,0,33
python3-pytest-mock,alpine_edge,ubuntu_focal,0.0,11,10,0,21
python3-pytest-mock,alpine_edge,ubuntu_jammy,0.0,11,13,0,24
python3-pytest-mock,alpine_edge,ubuntu_noble,0.0,11,14,0,25
python3-pytest-mock,arch,debian_bookworm,0.0,19,15,0,34
python3-pytest-mock,arch,fedora_42,0.0,19,22,0,41
python3-pytest-mock,arch,opensuse_15.2,0.0,19,17,0,36
python3-pytest-mock,arch,rhel_8,0.0,19,14,0,33
python3-pytest-mock,arch,rhel_9,0.0,19,22,0,41
python3-pytest-mock,arch,ubuntu_focal,0.0,19,10,0,29
python3-pytest-mock,arch,ubuntu_jammy,0.0,19,13,0,32
python3-pytest-mock,arch,ubuntu_noble,0.0,19,14,0,33
python3-pytest-mock,debian_bookworm,opensuse_15.2,0.0,15,17,0,32
python3-pytest-mock,fedora_42,ubuntu_focal,0.0,22,10,0,32
python3-pytest-mock,fedora_42,ubuntu_jammy,0.0,22,13,0,35
python3-pytest-mock,fedora_43,ubuntu_focal,0.0,22,10,0,32
python3-pytest-mock,fedora_43,ubuntu_jammy,0.0,22,13,0,35
python3-pytest-mock,opensuse_15.2,ubuntu_focal,0.0,17,10,0,27
python3-pytest-mock,opensuse_15.2,ubuntu_jammy,0.0,17,13,0,30
python3-pytest-mock,opensuse_15.2,ubuntu_noble,0.0,17,14,0,31
python3-pytest-mock,rhel_8,ubuntu_focal,0.0,14,10,0,24
python3-pytest-mock,rhel_8,ubuntu_jammy,0.0,14,13,0,27
python3-pytest-mock,rhel_9,ubuntu_focal,0.0,22,10,0,32
python3-pytest-mock,rhel_9,ubuntu_jammy,0.0,22,13,0,35
python3-pytest-order,arch,debian_bookworm,0.0,22,15,0,37
python3-pytest-order,arch,ubuntu_jammy,0.0,22,14,0,36
python3-pytest-order,arch,ubuntu_noble,0.0,22,14,0,36
python3-pytest-pylint,debian_bookworm,pypi,0.0,12,10,0,22
python3-pytest-pylint,pypi,ubuntu_focal,0.0,10,11,0,21
python3-pytest-pylint,pypi,ubuntu_jammy,0.0,10,11,0,21
python3-pytest-pylint,pypi,ubuntu_noble,0.0,10,11,0,21
python3-pytest-timeout,arch,debian_bookworm,0.0,10,9,0,19
python3-pytest-timeout,arch,fedora_42,0.0,10,10,0,20
python3-pytest-timeout,arch,opensuse_15.2,0.0,10,11,0,21
python3-pytest-timeout,arch,rhel_8,0.0,10,11,0,21
python3-pytest-timeout,arch,rhel_9,0.0,10,11,0,21
python3-pytest-timeout,arch,ubuntu_focal,0.0,10,9,0,19
python3-pytest-timeout,arch,ubuntu_jammy,0.0,10,9,0,19
python3-pytest-timeout,arch,ubuntu_noble,0.0,10,9,0,19
python3-pytest-timeout,debian_bookworm,fedora_42,0.0,9,10,0,19
python3-pytest-timeout,debian_bookworm,fedora_43,0.0,9,10,0,19
python3-pytest-timeout,debian_bookworm,opensuse_15.2,0.0,9,11,0,20
python3-pytest-timeout,debian_bookworm,rhel_8,0.0,9,11,0,20
python3-pytest-timeout,debian_bookworm,rhel_9,0.0,9,11,0,20
python3-pytest-timeout,fedora_42,opensuse_15.2,0.0,10,11,0,21
python3-pytest-timeout,fedora_42,rhel_8,0.0,10,11,0,21
python3-pytest-timeout,fedora_42,ubuntu_focal,0.0,10,9,0,19
python3-pytest-timeout,fedora_42,ubuntu_jammy,0.0,10,9,0,19
python3-pytest-timeout,fedora_42,ubuntu_noble,0.0,10,9,0,19
python3-pytest-timeout,fedora_43,opensuse_15.2,0.0,10,11,0,21
python3-pytest-timeout,fedora_43,rhel_8,0.0,10,11,0,21
python3-pytest-timeout,fedora_43,ubuntu_focal,0.0,10,9,0,19
python3-pytest-timeout,fedora_43,ubuntu_jammy,0.0,10,9,0,19
python3-pytest-timeout,fedora_43,ubuntu_noble,0.0,10,9,0,19
python3-pytest-timeout,opensuse_15.2,ubuntu_focal,0.0,11,9,0,20
python3-pytest-timeout,opensuse_15.2,ubuntu_jammy,0.0,11,9,0,20
python3-pytest-timeout,opensuse_15.2,ubuntu_noble,0.0,11,9,0,20
python3-pytest-timeout,rhel_8,ubuntu_focal,0.0,11,9,0,20
python3-pytest-timeout,rhel_8,ubuntu_jammy,0.0,11,9,0,20
python3-pytest-timeout,rhel_8,ubuntu_noble,0.0,11,9,0,20
python3-pytest-timeout,rhel_9,ubuntu_focal,0.0,11,9,0,20
python3-pytest-timeout,rhel_9,ubuntu_jammy,0.0,11,9,0,20
python3-pytest-timeout,rhel_9,ubuntu_noble,0.0,11,9,0,20
python3-pytest-xdist,arch,debian_bookworm,0.0,61,26,0,87
python3-pytest-xdist,arch,fedora_42,0.0,61,61,0,122
python3-pytest-xdist,arch,opensuse_15.2,0.0,61,53,0,114
python3-pytest-xdist,arch,rhel_8,0.0,61,52,0,113
python3-pytest-xdist,arch,rhel_9,0.0,61,54,0,115
python3-pytest-xdist,arch,ubuntu_focal,0.0,61,24,0,85
python3-pytest-xdist,arch,ubuntu_jammy,0.0,61,25,0,86
python3-pytest-xdist,arch,ubuntu_noble,0.0,61,26,0,87
python3-pytest-xdist,debian_bookworm,fedora_42,0.0,26,61,0,87
python3-pytest-xdist,debian_bookworm,fedora_43,0.0,26,61,0,87
python3-pytest-xdist,debian_bookworm,opensuse_15.2,0.0,26,53,0,79
python3-pytest-xdist,debian_bookworm,rhel_8,0.0,26,52,0,78
python3-pytest-xdist,debian_bookworm,rhel_9,0.0,26,54,0,80
python3-pytest-xdist,fedora_42,opensuse_15.2,0.0,61,53,0,114
python3-pytest-xdist,fedora_42,ubuntu_focal,0.0,61,24,0,85
python3-pytest-xdist,fedora_42,ubuntu_jammy,0.0,61,25,0,86
python3-pytest-xdist,fedora_42,ubuntu_noble,0.0,61,26,0,87
python3-pytest-xdist,fedora_43,opensuse_15.2,0.0,61,53,0,114
python3-pytest-xdist,fedora_43,ubuntu_focal,0.0,61,24,0,85
python3-pytest-xdist,fedora_43,ubuntu_jammy,0.0,61,25,0,86
python3-pytest-xdist,fedora_43,ubuntu_noble,0.0,61,26,0,87
python3-pytest-xdist,opensuse_15.2,ubuntu_focal,0.0,53,24,0,77
python3-pytest-xdist,opensuse_15.2,ubuntu_jammy,0.0,53,25,0,78
python3-pytest-xdist,opensuse_15.2,ubuntu_noble,0.0,53,26,0,79
python3-pytest-xdist,rhel_8,ubuntu_focal,0.0,52,24,0,76
python3-pytest-xdist,rhel_8,ubuntu_jammy,0.0,52,25,0,77
python3-pytest-xdist,rhel_8,ubuntu_noble,0.0,52,26,0,78
python3-pytest-xdist,rhel_9,ubuntu_focal,0.0,54,24,0,78
python3-pytest-xdist,rhel_9,ubuntu_jammy,0.0,54,25,0,79
python3-pytest-xdist,rhel_9,ubuntu_noble,0.0,54,26,0,80
python3-pytest-xvfb,debian_bookworm,fedora_42,0.0,9,11,0,20
python3-pytest-xvfb,debian_bookworm,fedora_43,0.0,9,11,0,20
python3-pytest-xvfb,debian_bookworm,opensuse_15.2,0.0,9,11,0,20
python3-pytest-xvfb,debian_bookworm,pypi,0.0,9,7,0,16
python3-pytest-xvfb,fedora_42,opensuse_15.2,0.0,11,11,0,22
python3-pytest-xvfb,fedora_42,pypi,0.0,11,7,0,18
python3-pytest-xvfb,fedora_42,ubuntu_focal,0.0,11,8,0,19
python3-pytest-xvfb,fedora_42,ubuntu_jammy,0.0,11,8,0,19
python3-pytest-xvfb,fedora_42,ubuntu_noble,0.0,11,8,0,19
python3-pytest-xvfb,fedora_43,opensuse_15.2,0.0,11,11,0,22
python3-pytest-xvfb,fedora_43,pypi,0.0,11,7,0,18
python3-pytest-xvfb,fedora_43,ubuntu_focal,0.0,11,8,0,19
python3-pytest-xvfb,fedora_43,ubuntu_jammy,0.0,11,8,0,19
python3-pytest-xvfb,fedora_43,ubuntu_noble,0.0,11,8,0,19
python3-pytest-xvfb,opensuse_15.2,pypi,0.0,11,7,0,18
python3-pytest-xvfb,opensuse_15.2,ubuntu_focal,0.0,11,8,0,19
python3-pytest-xvfb,opensuse_15.2,ubuntu_jammy,0.0,11,8,0,19
python3-pytest-xvfb,opensuse_15.2,ubuntu_noble,0.0,11,8,0,19
python3-pytest-xvfb,pypi,ubuntu_focal,0.0,7,8,0,15
python3-pytest-xvfb,pypi,ubuntu_jammy,0.0,7,8,0,15
python3-pytest-xvfb,pypi,ubuntu_noble,0.0,7,8,0,15
python3-pyudev,debian_bookworm,fedora_42,0.0,29,63,0,92
python3-pyudev,debian_bookworm,fedora_43,0.0,29,64,0,93
python3-pyudev,fedora_42,ubuntu_focal,0.0,63,30,0,93
python3-pyudev,fedora_42,ubuntu_jammy,0.0,63,30,0,93
python3-pyudev,fedora_42,ubuntu_noble,0.0,63,28,0,91
python3-pyudev,fedora_43,ubuntu_focal,0.0,64,30,0,94
python3-pyudev,fedora_43,ubuntu_jammy,0.0,64,30,0,94
python3-pyudev,fedora_43,ubuntu_noble,0.0,64,28,0,92
python3-qrcode,arch,debian_bookworm,0.0,109,43,0,152
python3-qrcode,arch,ubuntu_focal,0.0,109,31,0,140
python3-qrcode,arch,ubuntu_jammy,0.0,109,36,0,145
python3-qrcode,arch,ubuntu_noble,0.0,109,42,0,151
python3-qrcode,debian_bookworm,fedora_42,0.0,43,111,0,154
python3-qrcode,debian_bookworm,fedora_43,0.0,43,111,0,154
python3-qrcode,debian_bookworm,opensuse_15.2,0.0,43,76,0,119
python3-qrcode,debian_bookworm,rhel_8,0.0,43,9,0,52
python3-qrcode,fedora_42,ubuntu_focal,0.0,111,31,0,142
python3-qrcode,fedora_42,ubuntu_jammy,0.0,111,36,0,147
python3-qrcode,fedora_42,ubuntu_noble,0.0,111,42,0,153
python3-qrcode,fedora_43,ubuntu_focal,0.0,111,31,0,142
python3-qrcode,fedora_43,ubuntu_jammy,0.0,111,36,0,147
python3-qrcode,fedora_43,ubuntu_noble,0.0,111,42,0,153
python3-qrcode,opensuse_15.2,ubuntu_focal,0.0,76,31,0,107
python3-qrcode,opensuse_15.2,ubuntu_jammy,0.0,76,36,0,112
python3-qrcode,opensuse_15.2,ubuntu_noble,0.0,76,42,0,118
python3-qrcode,rhel_8,ubuntu_focal,0.0,9,31,0,40
python3-qrcode,rhel_8,ubuntu_jammy,0.0,9,36,0,45
python3-qrcode,rhel_8,ubuntu_noble,0.0,9,42,0,51
python3-qt5-bindings-gl,debian_bookworm,fedora_42,0.0,9,108,0,117
python3-qt5-bindings-gl,debian_bookworm,fedora_43,0.0,9,108,0,117
python3-qt5-bindings-gl,debian_bookworm,opensuse_15.2,0.0,9,115,0,124
python3-qt5-bindings-gl,fedora_42,fedora_43,0.0,108,108,0,216
python3-qt5-bindings-gl,fedora_42,opensuse_15.2,0.0,108,115,0,223
python3-qt5-bindings-gl,fedora_42,ubuntu_focal,0.0,108,8,0,116
python3-qt5-bindings-gl,fedora_42,ubuntu_jammy,0.0,108,8,0,116
python3-qt5-bindings-gl,fedora_42,ubuntu_noble,0.0,108,8,0,116
python3-qt5-bindings-gl,fedora_43,opensuse_15.2,0.0,108,115,0,223
python3-qt5-bindings-gl,fedora_43,ubuntu_focal,0.0,108,8,0,116
python3-qt5-bindings-gl,fedora_43,ubuntu_jammy,0.0,108,8,0,116
python3-qt5-bindings-gl,fedora_43,ubuntu_noble,0.0,108,8,0,116
python3-qt5-bindings-gl,opensuse_15.2,ubuntu_focal,0.0,115,8,0,123
python3-qt5-bindings-gl,opensuse_15.2,ubuntu_jammy,0.0,115,8,0,123
python3-qt5-bindings-gl,opensuse_15.2,ubuntu_noble,0.0,115,8,0,123
python3-qt5-bindings-webkit,debian_bookworm,opensuse_15.2,0.0,8,115,0,123
python3-qt5-bindings-webkit,opensuse_15.2,ubuntu_focal,0.0,115,7,0,122
python3-qt5-bindings-webkit,opensuse_15.2,ubuntu_jammy,0.0,115,7,0,122
python3-qt5-bindings-webkit,opensuse_15.2,ubuntu_noble,0.0,115,7,0,122
python3-qtpy,arch,rhel_8,0.0,423,223,0,646
python3-qtpy,arch,ubuntu_focal,0.0,423,79,0,502
python3-qtpy,arch,ubuntu_jammy,0.0,423,105,0,528
python3-qtpy,debian_bookworm,rhel_8,0.0,149,223,0,372
python3-qtpy,fedora_42,ubuntu_focal,0.0,425,79,0,504
python3-qtpy,fedora_42,ubuntu_jammy,0.0,425,105,0,530
python3-qtpy,fedora_43,ubuntu_focal,0.0,424,79,0,503
python3-qtpy,fedora_43,ubuntu_jammy,0.0,424,105,0,529
python3-qtpy,rhel_8,ubuntu_focal,0.0,223,79,0,302
python3-qtpy,rhel_8,ubuntu_jammy,0.0,223,105,0,328
python3-qtpy,rhel_8,ubuntu_noble,0.0,223,151,0,374
python3-rasterio,debian_bookworm,fedora_42,0.0,73,205,0,278
python3-rasterio,debian_bookworm,fedora_43,0.0,73,205,0,278
python3-rasterio,fedora_42,ubuntu_focal,0.0,205,69,0,274
python3-rasterio,fedora_42,ubuntu_jammy,0.0,205,69,0,274
python3-rasterio,fedora_42,ubuntu_noble,0.0,205,71,0,276
python3-rasterio,fedora_43,ubuntu_focal,0.0,205,69,0,274
python3-rasterio,fedora_43,ubuntu_jammy,0.0,205,69,0,274
python3-rasterio,fedora_43,ubuntu_noble,0.0,205,71,0,276
python3-rdflib,arch,debian_bookworm,0.0,409,125,0,534
python3-rdflib,arch,rhel_8,0.0,409,334,0,743
python3-rdflib,arch,ubuntu_focal,0.0,409,114,0,523
python3-rdflib,arch,ubuntu_jammy,0.0,409,124,0,533
python3-rdflib,arch,ubuntu_noble,0.0,409,124,0,533
python3-rdflib,debian_bookworm,fedora_42,0.0,125,382,0,507
python3-rdflib,debian_bookworm,fedora_43,0.0,125,382,0,507
python3-rdflib,debian_bookworm,rhel_8,0.0,125,334,0,459
python3-rdflib,fedora_42,ubuntu_jammy,0.0,382,124,0,506
python3-rdflib,fedora_42,ubuntu_noble,0.0,382,124,0,506
python3-rdflib,fedora_43,ubuntu_jammy,0.0,382,124,0,506
python3-rdflib,fedora_43,ubuntu_noble,0.0,382,124,0,506
python3-rdflib,rhel_8,ubuntu_jammy,0.0,334,124,0,458
python3-rdflib,rhel_8,ubuntu_noble,0.0,334,124,0,458
python3-redis,debian_bookworm,fedora_42,0.0,77,218,0,295
python3-redis,debian_bookworm,fedora_43,0.0,77,218,0,295
python3-redis,debian_bookworm,opensuse_15.2,0.0,77,32,0,109
python3-redis,debian_bookworm,rhel_8,0.0,77,32,0,109
python3-redis,debian_bookworm,rhel_9,0.0,77,193,0,270
python3-redis,fedora_42,opensuse_15.2,0.0,218,32,0,250
python3-redis,fedora_42,ubuntu_focal,0.0,218,14,0,232
python3-redis,fedora_42,ubuntu_jammy,0.0,218,14,0,232
python3-redis,fedora_42,ubuntu_noble,0.0,218,76,0,294
python3-redis,fedora_43,opensuse_15.2,0.0,218,32,0,250
python3-redis,fedora_43,ubuntu_focal,0.0,218,14,0,232
python3-redis,fedora_43,ubuntu_jammy,0.0,218,14,0,232
python3-redis,fedora_43,ubuntu_noble,0.0,218,76,0,294
python3-redis,opensuse_15.2,rhel_9,0.0,32,193,0,225
python3-redis,opensuse_15.2,ubuntu_focal,0.0,32,14,0,46
python3-redis,opensuse_15.2,ubuntu_jammy,0.0,32,14,0,46
python3-redis,opensuse_15.2,ubuntu_noble,0.0,32,76,0,108
python3-redis,rhel_8,ubuntu_focal,0.0,32,14,0,46
python3-redis,rhel_8,ubuntu_jammy,0.0,32,14,0,46
python3-redis,rhel_8,ubuntu_noble,0.0,32,76,0,108
python3-redis,rhel_9,ubuntu_focal,0.0,193,14,0,207
python3-redis,rhel_9,ubuntu_jammy,0.0,193,14,0,207
python3-redis,rhel_9,ubuntu_noble,0.0,193,76,0,269
python3-reedsolo,arch,fedora_42,0.0,8,12,0,20
python3-reedsolo,arch,fedora_43,0.0,8,12,0,20
python3-reedsolo,arch,pypi,0.0,8,6,0,14
python3-reedsolo,arch,ubuntu_noble,0.0,8,8,0,16
python3-reedsolo,fedora_42,pypi,0.0,12,6,0,18
python3-reedsolo,fedora_42,ubuntu_noble,0.0,12,8,0,20
python3-reedsolo,fedora_43,pypi,0.0,12,6,0,18
python3-reedsolo,fedora_43,ubuntu_noble,0.0,12,8,0,20
python3-reedsolo,pypi,ubuntu_noble,0.0,6,8,0,14
python3-regex,arch,debian_bookworm,0.0,19,14,0,33
python3-regex,arch,fedora_42,0.0,19,21,0,40
python3-regex,arch,fedora_43,0.0,19,22,0,41
python3-regex,arch,opensuse_15.2,0.0,19,21,0,40
python3-regex,arch,rhel_8,0.0,19,21,0,40
python3-regex,arch,rhel_9,0.0,19,21,0,40
python3-regex,arch,ubuntu_focal,0.0,19,13,0,32
python3-regex,arch,ubuntu_jammy,0.0,19,14,0,33
python3-regex,arch,ubuntu_noble,0.0,19,13,0,32
python3-regex,debian_bookworm,opensuse_15.2,0.0,14,21,0,35
python3-regex,fedora_42,opensuse_15.2,0.0,21,21,0,42
python3-regex,fedora_43,opensuse_15.2,0.0,22,21,0,43
python3-regex,opensuse_15.2,rhel_9,0.0,21,21,0,42
python3-regex,opensuse_15.2,ubuntu_focal,0.0,21,13,0,34
python3-regex,opensuse_15.2,ubuntu_jammy,0.0,21,14,0,35
python3-regex,opensuse_15.2,ubuntu_noble,0.0,21,13,0,34
python3-reportlab,arch,debian_bookworm,0.0,514,167,0,681
python3-reportlab,arch,fedora_42,0.0,514,643,0,1157
python3-reportlab,arch,opensuse_15.2,0.0,514,479,0,993
python3-reportlab,arch,rhel_8,0.0,514,466,0,980
python3-reportlab,arch,rhel_9,0.0,514,643,0,1157
python3-reportlab,arch,ubuntu_focal,0.0,514,163,0,677
python3-reportlab,arch,ubuntu_jammy,0.0,514,166,0,680
python3-reportlab,arch,ubuntu_noble,0.0,514,357,0,871
python3-reportlab,debian_bookworm,fedora_42,0.0,167,643,0,810
python3-reportlab,debian_bookworm,fedora_43,0.0,167,643,0,810
python3-reportlab,debian_bookworm,opensuse_15.2,0.0,167,479,0,646
python3-reportlab,debian_bookworm,rhel_8,0.0,167,466,0,633
python3-reportlab,debian_bookworm,rhel_9,0.0,167,643,0,810
python3-reportlab,fedora_42,opensuse_15.2,0.0,643,479,0,1122
python3-reportlab,fedora_42,ubuntu_focal,0.0,643,163,0,806
python3-reportlab,fedora_42,ubuntu_jammy,0.0,643,166,0,809
python3-reportlab,fedora_42,ubuntu_noble,0.0,643,357,0,1000
python3-reportlab,fedora_43,opensuse_15.2,0.0,643,479,0,1122
python3-reportlab,fedora_43,ubuntu_focal,0.0,643,163,0,806
python3-reportlab,fedora_43,ubuntu_jammy,0.0,643,166,0,809
python3-reportlab,fedora_43,ubuntu_noble,0.0,643,357,0,1000
python3-reportlab,opensuse_15.2,rhel_9,0.0,479,643,0,1122
python3-reportlab,opensuse_15.2,ubuntu_focal,0.0,479,163,0,642
python3-reportlab,opensuse_15.2,ubuntu_jammy,0.0,479,166,0,645
python3-reportlab,opensuse_15.2,ubuntu_noble,0.0,479,357,0,836
python3-reportlab,rhel_8,ubuntu_focal,0.0,466,163,0,629
python3-reportlab,rhel_8,ubuntu_jammy,0.0,466,166,0,632
python3-reportlab,rhel_8,ubuntu_noble,0.0,466,357,0,823
python3-reportlab,rhel_9,ubuntu_focal,0.0,643,163,0,806
python3-reportlab,rhel_9,ubuntu_jammy,0.0,643,166,0,809
python3-reportlab,rhel_9,ubuntu_noble,0.0,643,357,0,1000
python3-requests,arch,debian_bookworm,0.0,59,27,0,86
python3-requests,arch,fedora_42,0.0,59,62,0,121
python3-requests,arch,rhel_8,0.0,59,63,0,122
python3-requests,arch,rhel_9,0.0,59,62,0,121
python3-requests,arch,ubuntu_focal,0.0,59,25,0,84
python3-requests,arch,ubuntu_jammy,0.0,59,26,0,85
python3-requests,arch,ubuntu_noble,0.0,59,26,0,85
python3-requests,fedora_42,ubuntu_focal,0.0,62,25,0,87
python3-requests,fedora_43,ubuntu_focal,0.0,61,25,0,86
python3-requests,rhel_8,ubuntu_focal,0.0,63,25,0,88
python3-requests,rhel_9,ubuntu_focal,0.0,62,25,0,87
python3-requests-futures,debian_bookworm,opensuse_15.2,0.0,10,14,0,24
python3-requests-futures,opensuse_15.2,ubuntu_focal,0.0,14,10,0,24
python3-requests-futures,opensuse_15.2,ubuntu_jammy,0.0,14,10,0,24
python3-requests-futures,opensuse_15.2,ubuntu_noble,0.0,14,10,0,24
python3-requests-oauthlib,debian_bookworm,fedora_42,0.0,23,56,0,79
python3-requests-oauthlib,debian_bookworm,fedora_43,0.0,23,56,0,79
python3-requests-oauthlib,debian_bookworm,rhel_8,0.0,23,53,0,76
python3-requests-oauthlib,debian_bookworm,rhel_9,0.0,23,56,0,79
python3-requests-oauthlib,fedora_42,ubuntu_focal,0.0,56,21,0,77
python3-requests-oauthlib,fedora_42,ubuntu_jammy,0.0,56,22,0,78
python3-requests-oauthlib,fedora_42,ubuntu_noble,0.0,56,22,0,78
python3-requests-oauthlib,fedora_43,ubuntu_focal,0.0,56,21,0,77
python3-requests-oauthlib,fedora_43,ubuntu_jammy,0.0,56,22,0,78
python3-requests-oauthlib,fedora_43,ubuntu_noble,0.0,56,22,0,78
python3-requests-oauthlib,rhel_8,ubuntu_focal,0.0,53,21,0,74
python3-requests-oauthlib,rhel_8,ubuntu_jammy,0.0,53,22,0,75
python3-requests-oauthlib,rhel_8,ubuntu_noble,0.0,53,22,0,75
python3-requests-oauthlib,rhel_9,ubuntu_focal,0.0,56,21,0,77
python3-requests-oauthlib,rhel_9,ubuntu_jammy,0.0,56,22,0,78
python3-requests-oauthlib,rhel_9,ubuntu_noble,0.0,56,22,0,78
python3-requests-toolbelt,arch,debian_bookworm,0.0,105,41,0,146
python3-requests-toolbelt,arch,fedora_42,0.0,105,107,0,212
python3-requests-toolbelt,arch,rhel_8,0.0,105,110,0,215
