entry_key,type,entry,missing_type,platform,version,package_name,expected_package,detected_package,os_platform,os_version,os_package,current_manager,suggested_platform,suggested_version,suggested_package,description,status
python3-pyxdg-pip,A.2,python3-pyxdg-pip,platform,opensuse,15.2,,,,,,,,,,python3-pyxdg,Entry 'python3-pyxdg-pip' missing version '15.2' for platform 'opensuse'; suggested package: 'python3-pyxdg',ok
python3-pyxdg-pip,A.2,python3-pyxdg-pip,platform,nixos,unstable,,,,,,,,,,python314Packages.pyxdg,Entry 'python3-pyxdg-pip' missing version 'unstable' for platform 'nixos'; suggested package: 'python314Packages.pyxdg',ok
python3-pyxdg-pip,A.2,python3-pyxdg-pip,platform,rhel,8,,,,,,,,,,python3-pyxdg,Entry 'python3-pyxdg-pip' missing version '8' for platform 'rhel'; suggested package: 'python3-pyxdg',ok
python3-pyxdg-pip,A.2,python3-pyxdg-pip,platform,rhel,9,,,,,,,,,,python3-pyxdg,Entry 'python3-pyxdg-pip' missing version '9' for platform 'rhel'; suggested package: 'python3-pyxdg',ok
python3-pyxdg-pip,B.2,python3-pyxdg-pip,,,,,,,,,,pip,debian,bookworm,python3-xdg,Entry 'python3-pyxdg-pip' using pip but package 'python3-xdg' available in debian bookworm,ok
python3-pyxdg-pip,B.2,python3-pyxdg-pip,,,,,,,,,,pip,ubuntu,jammy,python3-xdg,Entry 'python3-pyxdg-pip' using pip but package 'python3-xdg' available in ubuntu jammy,ok
python3-qpsolvers-pip,A.2,python3-qpsolvers-pip,platform,nixos,unstable,,,,,,,,,,python314Packages.qpsolvers,Entry 'python3-qpsolvers-pip' missing version 'unstable' for platform 'nixos'; suggested package: 'python314Packages.qpsolvers',ok
python3-qrcode,A.2,python3-qrcode,platform,alpine,edge,,,,,,,,,,py3-qrcode,Entry 'python3-qrcode' missing version 'edge' for platform 'alpine'; suggested package: 'py3-qrcode',ok
python3-qrcode,A.2,python3-qrcode,platform,rhel,9,,,,,,,,,,python3-qrcode-core,Entry 'python3-qrcode' missing version '9' for platform 'rhel'; suggested package: 'python3-qrcode-core',ok
python3-qrcode,B.1b,python3-qrcode,,rhel,8,python3-qrcode,python3-qrcode-core,,,,,,,,,Package 'python3-qrcode' differs from expected 'python3-qrcode-core' in rhel 8,ok
python3-qt-material-pip,B.2,python3-qt-material-pip,,,,,,,,,,pip,arch,,python-qt-material,Entry 'python3-qt-material-pip' using pip but package 'python-qt-material' available in arch ,ok
python3-qt-material-pip,B.2,python3-qt-material-pip,,,,,,,,,,pip,debian,trixie,python3-qt-material,Entry 'python3-qt-material-pip' using pip but package 'python3-qt-material' available in debian trixie,ok
python3-qt-material-pip,B.2,python3-qt-material-pip,,,,,,,,,,pip,nixos,unstable,python314Packages.qt-material,Entry 'python3-qt-material-pip' using pip but package 'python314Packages.qt-material' available in nixos unstable,ok
python3-qt5-bindings,B.1a,python3-qt5-bindings,,debian,trixie,python3-sip-dev,,pyqt5-dev,,,,,,,,Package 'python3-sip-dev' not found in debian trixie; detected existing package: 'pyqt5-dev',ok
python3-qt5-bindings,B.1b,python3-qt5-bindings,,alpine,edge,py3-qt5,py3-sip,,,,,,,,,Package 'py3-qt5' differs from expected 'py3-sip' in alpine edge,ok
python3-qt5-bindings,B.1b,python3-qt5-bindings,,arch,,python-pyqt5,python-pyqt5,,,,,,,,,Package 'python-pyqt5' differs from expected 'python-pyqt5' in arch ,ok
python3-qt5-bindings,B.1b,python3-qt5-bindings,,debian,bookworm,libpyside2-dev,python3-sip-dev,,,,,,,,,Package 'libpyside2-dev' differs from expected 'python3-sip-dev' in debian bookworm,ok
python3-qt5-bindings,B.1b,python3-qt5-bindings,,fedora,41,python3-qt5-devel,python3-pyside6,,,,,,,,,Package 'python3-qt5-devel' differs from expected 'python3-pyside6' in fedora 41,ok
python3-qt5-bindings,B.1b,python3-qt5-bindings,,fedora,42,python3-qt5-devel,python3-qt5-devel,,,,,,,,,Package 'python3-qt5-devel' differs from expected 'python3-qt5-devel' in fedora 42,ok
python3-qt5-bindings,B.1b,python3-qt5-bindings,,opensuse,15.2,python3-qt5,python3-pyside2,,,,,,,,,Package 'python3-qt5' differs from expected 'python3-pyside2' in opensuse 15.2,ok
python3-qt5-bindings,B.1b,python3-qt5-bindings,,nixos,unstable,python3Packages.pyqt5,python314Packages.pyside2,,,,,,,,,Package 'python3Packages.pyqt5' differs from expected 'python314Packages.pyside2' in nixos unstable,ok
python3-qt5-bindings,B.1b,python3-qt5-bindings,,rhel,8,python3-qt5-devel,python3-qt5,,,,,,,,,Package 'python3-qt5-devel' differs from expected 'python3-qt5' in rhel 8,ok
python3-qt5-bindings,B.1b,python3-qt5-bindings,,rhel,9,python3-qt5-devel,python3-qt5-devel,,,,,,,,,Package 'python3-qt5-devel' differs from expected 'python3-qt5-devel' in rhel 9,ok
python3-qt5-bindings-gl,A.2,python3-qt5-bindings-gl,platform,alpine,edge,,,,,,,,,,py3-qt5,Entry 'python3-qt5-bindings-gl' missing version 'edge' for platform 'alpine'; suggested package: 'py3-qt5',ok
python3-qt5-bindings-gl,A.2,python3-qt5-bindings-gl,platform,arch,,,,,,,,,,,python-pyqt5,Entry 'python3-qt5-bindings-gl' missing version '' for platform 'arch'; suggested package: 'python-pyqt5',ok
python3-qt5-bindings-gl,A.2,python3-qt5-bindings-gl,platform,rhel,8,,,,,,,,,,python3-qt5-base,Entry 'python3-qt5-bindings-gl' missing version '8' for platform 'rhel'; suggested package: 'python3-qt5-base',ok
python3-qt5-bindings-gl,A.2,python3-qt5-bindings-gl,platform,rhel,9,,,,,,,,,,python3-qt5-base,Entry 'python3-qt5-bindings-gl' missing version '9' for platform 'rhel'; suggested package: 'python3-qt5-base',ok
python3-qt5-bindings-gl,B.1b,python3-qt5-bindings-gl,,fedora,41,python3-qt5,python3-qt5-base,,,,,,,,,Package 'python3-qt5' differs from expected 'python3-qt5-base' in fedora 41,ok
python3-qt5-bindings-gl,B.1b,python3-qt5-bindings-gl,,fedora,42,python3-qt5,python3-qt5-base,,,,,,,,,Package 'python3-qt5' differs from expected 'python3-qt5-base' in fedora 42,ok
python3-qt5-bindings-webkit,A.2,python3-qt5-bindings-webkit,platform,alpine,edge,,,,,,,,,,py3-qt5,Entry 'python3-qt5-bindings-webkit' missing version 'edge' for platform 'alpine'; suggested package: 'py3-qt5',ok
python3-qt5-bindings-webkit,A.2,python3-qt5-bindings-webkit,platform,arch,,,,,,,,,,,python-pyqt5,Entry 'python3-qt5-bindings-webkit' missing version '' for platform 'arch'; suggested package: 'python-pyqt5',ok
python3-qt5-bindings-webkit,A.2,python3-qt5-bindings-webkit,platform,rhel,8,,,,,,,,,,python3-qt5-webkit,Entry 'python3-qt5-bindings-webkit' missing version '8' for platform 'rhel'; suggested package: 'python3-qt5-webkit',ok
python3-qt5-bindings-webkit,A.2,python3-qt5-bindings-webkit,platform,rhel,9,,,,,,,,,,python3-qt5-webkit,Entry 'python3-qt5-bindings-webkit' missing version '9' for platform 'rhel'; suggested package: 'python3-qt5-webkit',ok
python3-qt5-bindings-webkit,B.1a,python3-qt5-bindings-webkit,,debian,trixie,python3-pyqt5.qtwebkit,,,,,,,,,,Package 'python3-pyqt5.qtwebkit' not found in debian trixie,ok
python3-qt5-bindings-webkit,B.1a,python3-qt5-bindings-webkit,,fedora,42,python3-qt5-webkit,,python3-PyQt4-webkit,,,,,,,,Package 'python3-qt5-webkit' not found in fedora 42; detected existing package: 'python3-PyQt4-webkit',ok
python3-qt5-bindings-webkit,B.1a,python3-qt5-bindings-webkit,,nixos,unstable,python3Packages.pyqt5_with_qtwebkit,,python313Packages.pyqt5-multimedia,,,,,,,,Package 'python3Packages.pyqt5_with_qtwebkit' not found in nixos unstable; detected existing package: 'python313Packages.pyqt5-multimedia',ok
python3-qtpy,A.2,python3-qtpy,platform,alpine,edge,,,,,,,,,,py3-qtpy,Entry 'python3-qtpy' missing version 'edge' for platform 'alpine'; suggested package: 'py3-qtpy',ok
python3-qtpy,A.2,python3-qtpy,platform,opensuse,15.2,,,,,,,,,,python3-QtPy,Entry 'python3-qtpy' missing version '15.2' for platform 'opensuse'; suggested package: 'python3-QtPy',ok
python3-qtpy,A.2,python3-qtpy,platform,rhel,9,,,,,,,,,,python3-QtPy,Entry 'python3-qtpy' missing version '9' for platform 'rhel'; suggested package: 'python3-QtPy',ok
python3-quick2wire-api-pip,,python3-quick2wire-api-pip,,,,,,,,,,,,,,,no_issues
python3-qwt,A.2,python3-qwt,platform,alpine,edge,,,,,,,,,,qwt,Entry 'python3-qwt' missing version 'edge' for platform 'alpine'; suggested package: 'qwt',ok
python3-qwt,A.2,python3-qwt,platform,arch,,,,,,,,,,,qwt,Entry 'python3-qwt' missing version '' for platform 'arch'; suggested package: 'qwt',ok
python3-qwt-pip,A.2,python3-qwt-pip,platform,nixos,unstable,,,,,,,,,,python314Packages.pythonqwt,Entry 'python3-qwt-pip' missing version 'unstable' for platform 'nixos'; suggested package: 'python314Packages.pythonqwt',ok
python3-qwt-pip,B.2,python3-qwt-pip,,,,,,,,,,pip,debian,bookworm,python3-qwt,Entry 'python3-qwt-pip' using pip but package 'python3-qwt' available in debian bookworm,ok
python3-qwt-pip,B.2,python3-qwt-pip,,,,,,,,,,pip,ubuntu,jammy,python3-qwt,Entry 'python3-qwt-pip' using pip but package 'python3-qwt' available in ubuntu jammy,ok
python3-rafcon-pip,,python3-rafcon-pip,,,,,,,,,,,,,,,no_issues
python3-rapidfuzz-pip,A.2,python3-rapidfuzz-pip,platform,alpine,edge,,,,,,,,,,rapidfuzz,Entry 'python3-rapidfuzz-pip' missing version 'edge' for platform 'alpine'; suggested package: 'rapidfuzz',ok
python3-rapidfuzz-pip,A.2,python3-rapidfuzz-pip,platform,nixos,unstable,,,,,,,,,,python313Packages.rapidfuzz,Entry 'python3-rapidfuzz-pip' missing version 'unstable' for platform 'nixos'; suggested package: 'python313Packages.rapidfuzz',ok
python3-rapidfuzz-pip,B.2,python3-rapidfuzz-pip,,,,,,,,,,pip,arch,,python-rapidfuzz,Entry 'python3-rapidfuzz-pip' using pip but package 'python-rapidfuzz' available in arch ,ok
python3-rapidfuzz-pip,B.2,python3-rapidfuzz-pip,,,,,,,,,,pip,debian,trixie,python3-rapidfuzz,Entry 'python3-rapidfuzz-pip' using pip but package 'python3-rapidfuzz' available in debian trixie,ok
python3-rapidfuzz-pip,B.2,python3-rapidfuzz-pip,,,,,,,,,,pip,fedora,41,python3-rapidfuzz,Entry 'python3-rapidfuzz-pip' using pip but package 'python3-rapidfuzz' available in fedora 41,ok
python3-rapidfuzz-pip,B.2,python3-rapidfuzz-pip,,,,,,,,,,pip,ubuntu,noble,python3-rapidfuzz,Entry 'python3-rapidfuzz-pip' using pip but package 'python3-rapidfuzz' available in ubuntu noble,ok
python3-rasterio,A.2,python3-rasterio,platform,alpine,edge,,,,,,,,,,py3-rasterio,Entry 'python3-rasterio' missing version 'edge' for platform 'alpine'; suggested package: 'py3-rasterio',ok
python3-rasterio,A.2,python3-rasterio,platform,arch,,,,,,,,,,,python-scikit-learn,Entry 'python3-rasterio' missing version '' for platform 'arch'; suggested package: 'python-scikit-learn',ok
python3-rasterio,A.2,python3-rasterio,platform,opensuse,15.2,,,,,,,,,,python3-pyproj,Entry 'python3-rasterio' missing version '15.2' for platform 'opensuse'; suggested package: 'python3-pyproj',ok
python3-rasterio,A.2,python3-rasterio,platform,nixos,unstable,,,,,,,,,,python314Packages.rasterio,Entry 'python3-rasterio' missing version 'unstable' for platform 'nixos'; suggested package: 'python314Packages.rasterio',ok
python3-rasterio,A.2,python3-rasterio,platform,rhel,8,,,,,,,,,,python3-fiona,Entry 'python3-rasterio' missing version '8' for platform 'rhel'; suggested package: 'python3-fiona',ok
python3-rasterio,A.2,python3-rasterio,platform,rhel,9,,,,,,,,,,python3-pyproj,Entry 'python3-rasterio' missing version '9' for platform 'rhel'; suggested package: 'python3-pyproj',ok
python3-rdflib,A.2,python3-rdflib,platform,alpine,edge,,,,,,,,,,py3-rdflib,Entry 'python3-rdflib' missing version 'edge' for platform 'alpine'; suggested package: 'py3-rdflib',ok
python3-rdflib,A.2,python3-rdflib,platform,opensuse,15.2,,,,,,,,,,python3-rdflib,Entry 'python3-rdflib' missing version '15.2' for platform 'opensuse'; suggested package: 'python3-rdflib',ok
python3-rdflib,A.2,python3-rdflib,platform,rhel,9,,,,,,,,,,python3-rdflib,Entry 'python3-rdflib' missing version '9' for platform 'rhel'; suggested package: 'python3-rdflib',ok
python3-redis,A.2,python3-redis,platform,alpine,edge,,,,,,,,,,py3-redis,Entry 'python3-redis' missing version 'edge' for platform 'alpine'; suggested package: 'py3-redis',ok
python3-redis,A.2,python3-redis,platform,arch,,,,,,,,,,,python-redis,Entry 'python3-redis' missing version '' for platform 'arch'; suggested package: 'python-redis',ok
python3-redis,A.2,python3-redis,platform,nixos,unstable,,,,,,,,,,redis,Entry 'python3-redis' missing version 'unstable' for platform 'nixos'; suggested package: 'redis',ok
python3-reduct-py-pip,,python3-reduct-py-pip,,,,,,,,,,,,,,,no_issues
python3-reedsolo,A.2,python3-reedsolo,platform,alpine,edge,,,,,,,,,,py3-reedsolo,Entry 'python3-reedsolo' missing version 'edge' for platform 'alpine'; suggested package: 'py3-reedsolo',ok
python3-reedsolo,A.2,python3-reedsolo,platform,nixos,unstable,,,,,,,,,,python313Packages.reedsolo,Entry 'python3-reedsolo' missing version 'unstable' for platform 'nixos'; suggested package: 'python313Packages.reedsolo',ok
python3-reedsolo,B.2,python3-reedsolo,,,,,,,,,,pip,debian,trixie,python3-reedsolo,Entry 'python3-reedsolo' using pip but package 'python3-reedsolo' available in debian trixie,ok
python3-reedsolo-pip,B.2,python3-reedsolo-pip,,,,,,,,,,pip,alpine,edge,py3-reedsolo,Entry 'python3-reedsolo-pip' using pip but package 'py3-reedsolo' available in alpine edge,ok
python3-reedsolo-pip,B.2,python3-reedsolo-pip,,,,,,,,,,pip,arch,,python-reedsolo,Entry 'python3-reedsolo-pip' using pip but package 'python-reedsolo' available in arch ,ok
python3-reedsolo-pip,B.2,python3-reedsolo-pip,,,,,,,,,,pip,debian,trixie,python3-reedsolo,Entry 'python3-reedsolo-pip' using pip but package 'python3-reedsolo' available in debian trixie,ok
python3-reedsolo-pip,B.2,python3-reedsolo-pip,,,,,,,,,,pip,fedora,41,python3-reedsolo,Entry 'python3-reedsolo-pip' using pip but package 'python3-reedsolo' available in fedora 41,ok
python3-reedsolo-pip,B.2,python3-reedsolo-pip,,,,,,,,,,pip,nixos,unstable,python313Packages.reedsolo,Entry 'python3-reedsolo-pip' using pip but package 'python313Packages.reedsolo' available in nixos unstable,ok
python3-reedsolo-pip,B.2,python3-reedsolo-pip,,,,,,,,,,pip,ubuntu,noble,python3-reedsolo,Entry 'python3-reedsolo-pip' using pip but package 'python3-reedsolo' available in ubuntu noble,ok
python3-regex,A.2,python3-regex,platform,alpine,edge,,,,,,,,,,py3-regex,Entry 'python3-regex' missing version 'edge' for platform 'alpine'; suggested package: 'py3-regex',ok
python3-reportlab,A.2,python3-reportlab,platform,alpine,edge,,,,,,,,,,py3-reportlab,Entry 'python3-reportlab' missing version 'edge' for platform 'alpine'; suggested package: 'py3-reportlab',ok
python3-requests,A.2,python3-requests,platform,alpine,edge,,,,,,,,,,py3-requests,Entry 'python3-requests' missing version 'edge' for platform 'alpine'; suggested package: 'py3-requests',ok
python3-requests,A.2,python3-requests,platform,opensuse,15.2,,,,,,,,,,python3-requests,Entry 'python3-requests' missing version '15.2' for platform 'opensuse'; suggested package: 'python3-requests',ok
python3-requests-futures,A.2,python3-requests-futures,platform,arch,,,,,,,,,,,python-requests-futures,Entry 'python3-requests-futures' missing version '' for platform 'arch'; suggested package: 'python-requests-futures',ok
python3-requests-futures,A.2,python3-requests-futures,platform,fedora,41,,,,,,,,,,python3-requests-futures,Entry 'python3-requests-futures' missing version '41' for platform 'fedora'; suggested package: 'python3-requests-futures',ok
python3-requests-futures,A.2,python3-requests-futures,platform,fedora,42,,,,,,,,,,python3-requests-futures,Entry 'python3-requests-futures' missing version '42' for platform 'fedora'; suggested package: 'python3-requests-futures',ok
python3-requests-futures,A.2,python3-requests-futures,platform,nixos,unstable,,,,,,,,,,python313Packages.requests-futures,Entry 'python3-requests-futures' missing version 'unstable' for platform 'nixos'; suggested package: 'python313Packages.requests-futures',ok
python3-requests-futures,A.2,python3-requests-futures,platform,rhel,8,,,,,,,,,,python-requests-futures,Entry 'python3-requests-futures' missing version '8' for platform 'rhel'; suggested package: 'python-requests-futures',ok
python3-requests-futures,A.2,python3-requests-futures,platform,rhel,9,,,,,,,,,,python3-requests-futures,Entry 'python3-requests-futures' missing version '9' for platform 'rhel'; suggested package: 'python3-requests-futures',ok
python3-requests-oauthlib,A.2,python3-requests-oauthlib,platform,alpine,edge,,,,,,,,,,py3-requests-oauthlib,Entry 'python3-requests-oauthlib' missing version 'edge' for platform 'alpine'; suggested package: 'py3-requests-oauthlib',ok
python3-requests-oauthlib,A.2,python3-requests-oauthlib,platform,arch,,,,,,,,,,,python-requests-oauthlib,Entry 'python3-requests-oauthlib' missing version '' for platform 'arch'; suggested package: 'python-requests-oauthlib',ok
python3-requests-oauthlib,A.2,python3-requests-oauthlib,platform,opensuse,15.2,,,,,,,,,,python3-requests-oauthlib,Entry 'python3-requests-oauthlib' missing version '15.2' for platform 'opensuse'; suggested package: 'python3-requests-oauthlib',ok
python3-requests-oauthlib,B.1a,python3-requests-oauthlib,,nixos,unstable,python3Packages.requests_oauthlib,,python314Packages.requests-oauthlib,,,,,,,,Package 'python3Packages.requests_oauthlib' not found in nixos unstable; detected existing package: 'python314Packages.requests-oauthlib',ok
python3-requests-toolbelt,A.2,python3-requests-toolbelt,platform,alpine,edge,,,,,,,,,,py3-requests-toolbelt,Entry 'python3-requests-toolbelt' missing version 'edge' for platform 'alpine'; suggested package: 'py3-requests-toolbelt',ok
python3-requests-toolbelt,B.1a,python3-requests-toolbelt,,opensuse,15.2,python-requests-toolbelt,,python3-requests-toolbelt,,,,,,,,Package 'python-requests-toolbelt' not found in opensuse 15.2; detected existing package: 'python3-requests-toolbelt',ok
python3-retrying,A.2,python3-retrying,platform,alpine,edge,,,,,,,,,,py3-retrying,Entry 'python3-retrying' missing version 'edge' for platform 'alpine'; suggested package: 'py3-retrying',ok
python3-retrying,A.2,python3-retrying,platform,opensuse,15.2,,,,,,,,,,python3-retrying,Entry 'python3-retrying' missing version '15.2' for platform 'opensuse'; suggested package: 'python3-retrying',ok
python3-rich,A.2,python3-rich,platform,alpine,edge,,,,,,,,,,py3-rich,Entry 'python3-rich' missing version 'edge' for platform 'alpine'; suggested package: 'py3-rich',ok
python3-rich,A.2,python3-rich,platform,arch,,,,,,,,,,,python-rich,Entry 'python3-rich' missing version '' for platform 'arch'; suggested package: 'python-rich',ok
python3-river-pip,A.2,python3-river-pip,platform,alpine,edge,,,,,,,,,,river,Entry 'python3-river-pip' missing version 'edge' for platform 'alpine'; suggested package: 'river',ok
python3-river-pip,A.2,python3-river-pip,platform,arch,,,,,,,,,,,river,Entry 'python3-river-pip' missing version '' for platform 'arch'; suggested package: 'river',ok
